Frame,RX,RY,RZ,TX,TY,TZ,potZ,potRot,potY,potX
0,-0.00199933469116201,-0.011324557996091006,0.004662260469008421,0.0,167.52559953226995,-1.5409836566916302,64.0,106.0,64.0,64.0
1,0.001963586943164182,0.00555320278197378,0.014209028920231731,0.0,168.29954089628194,3.117748688960636,64.0,106.0,64.0,64.0
2,-0.0023334614460374854,-0.011042325322363442,-0.0112349310914392,0.0,168.53259834691124,7.639364931780476,64.0,106.0,64.0,64.0
3,-0.0046315149736757604,0.01647433092319942,0.0017217965018221336,0.0,166.76497287597942,11.755058073181187,64.0,106.0,64.0,64.0
4,0.010849362688891601,-0.013235586984469236,0.008234818080693743,0.0,166.28009542453196,14.307270731147227,64.0,106.0,64.0,64.0
5,0.015707828163948202,-0.015463218982717691,0.0034569586542795017,0.0,165.47548678450812,19.2071937794205,64.0,106.0,64.0,64.0
6,0.017666181101856044,0.01177908805643188,0.010297586350954744,0.0,168.43942092068966,24.85117930091955,64.0,106.0,64.0,64.0
7,-0.00015935978201022643,-0.0011593141912607657,-0.001549382798570717,0.0,164.98476622973098,27.391384540947055,64.0,106.0,64.0,64.0
8,0.005271147251750853,0.007674920173366614,-0.0014532907805375316,0.0,165.07258698848923,31.95880250473324,64.0,106.0,64.0,64.0
9,-0.0015848362669348903,-0.01321274597473427,-0.0013317469975968794,0.0,163.7945457986714,35.70997950411155,64.0,106.0,64.0,64.0
10,0.001990118960262807,0.0006929755394092763,-0.014379237447686913,0.0,162.1766608462557,38.67240671792604,64.0,106.0,64.0,64.0
11,-0.013720995390986541,0.004045922396255631,0.013478936647337262,0.0,162.2936042208372,43.948239166792064,64.0,106.0,64.0,64.0
12,-0.010771939914365949,-0.005293116704726334,0.013596912455854487,0.0,161.2260891423989,48.359817666636815,64.0,106.0,64.0,64.0
13,-0.007730310086980968,-0.001231804078411507,0.002468502006430003,0.0,157.76387480196448,51.02749687563169,64.0,106.0,64.0,64.0
14,-0.010822666599611536,-0.013237935591945183,0.005464408907723844,0.0,156.97124083415346,57.504842353555496,64.0,106.0,64.0,64.0
15,0.00221666559124173,-0.007027672981457198,0.01892553983718547,0.0,156.7712068894724,60.03689978605494,64.0,106.0,64.0,64.0
16,-0.008511168711309303,0.0017512193182915594,-0.01780224315498717,0.0,155.34449823918104,62.80228961869192,64.0,106.0,64.0,64.0
17,0.010815310373783542,-0.0029608663168995825,-0.011585968227553553,0.0,155.30473031760903,68.52236231512339,64.0,106.0,64.0,64.0
18,-0.014594336085603739,0.0028236134193918693,-0.000572689051613327,0.0,151.44909287814522,71.59831136040657,64.0,106.0,64.0,64.0
19,0.004730501444938144,-0.012952406478407062,0.004332937230723664,0.0,149.78487278651096,73.27731218641182,64.0,106.0,64.0,64.0
20,-0.020560709753634675,-0.006918554042255559,0.007301588494309106,0.0,148.59751880704948,79.61519299453403,64.0,106.0,64.0,64.0
21,0.020915123262404304,0.003437372263464681,0.002787498923107773,0.0,148.17864244262157,80.72230408428162,64.0,106.0,64.0,64.0
22,-0.0038895572834993122,-0.008562283152327507,-0.004208908597672795,0.0,143.71564798989175,84.11995906619057,64.0,106.0,64.0,64.0
23,-0.006862535728966559,0.00037613103197928454,0.0007432392767820098,0.0,142.0458202356609,89.68435927776791,64.0,106.0,64.0,64.0
24,0.015079724488915655,-0.00013196388412443764,0.003415935208662406,0.0,139.7636631034536,95.27025875695954,64.0,106.0,64.0,64.0
25,0.003309628172225904,0.01647886519149746,-0.0017615202700013216,0.0,137.10292307155802,95.79635432316582,64.0,106.0,64.0,64.0
26,0.013036565132266387,-0.001451934574390495,-0.005429328776430628,0.0,134.79712302493778,100.24899531528702,64.0,106.0,64.0,64.0
27,-0.01940088485506724,5.375294319260566e-05,0.001738967602864904,0.0,134.25259371260867,102.14456066011059,64.0,106.0,64.0,64.0
28,0.024910982917503703,0.0134480646725705,0.00888186981458674,0.0,131.07906094009175,104.49538889940538,64.0,106.0,64.0,64.0
29,-0.003129263125976135,-0.010839188083653015,0.003988875627183682,0.0,126.66555998585466,109.5198158074638,64.0,106.0,64.0,64.0
30,-0.002467136135468247,-0.013525582822728418,0.008240216262040502,0.0,125.64918287899744,112.90202077226617,64.0,106.0,64.0,64.0
31,0.012801335725046737,-0.005771686212106008,0.004203970063603522,0.0,122.42474412923166,113.80115040571184,64.0,106.0,64.0,64.0
32,0.014917212236890853,0.004405995973400651,0.007429050685671651,0.0,119.9009718686553,117.99630315861963,64.0,106.0,64.0,64.0
33,0.014487120965852049,0.0025114090590597923,-0.0014615093891001327,0.0,116.12082338349624,121.53658138887651,64.0,106.0,64.0,64.0
34,0.001964488072038846,-0.0034463292109879443,-0.0032310183590278175,0.0,112.76557134680907,123.74827450587263,64.0,106.0,64.0,64.0
35,0.008689414724565156,-0.007271243827401752,0.014174413102671226,0.0,110.61959471043619,125.89616766000502,64.0,106.0,64.0,64.0
36,-0.001383292857514521,-0.001823681322965218,-0.009789193426903505,0.0,105.69234941750669,127.6016851853022,64.0,106.0,64.0,64.0
37,0.00028178424722603325,0.020315323215498806,0.01379722079057331,0.0,104.59918952245293,129.9662420945991,64.0,106.0,64.0,64.0
38,-0.008342204694812562,0.006890143049562719,0.009644684524813924,0.0,100.5774185442182,133.66856073505596,64.0,106.0,64.0,64.0
39,0.01158451902855941,-0.01193833741354174,-0.004105545347880367,0.0,99.18764995687864,136.14239051400264,64.0,106.0,64.0,64.0
40,-0.00029946825593684827,0.0007914411953262856,-0.004877626181167951,0.0,95.64896065864771,139.9962777360905,64.0,106.0,64.0,64.0
41,-0.005680389593068513,0.0051911730575625965,-0.009999982281321967,0.0,90.90324540007491,140.48681659905776,64.0,106.0,64.0,64.0
42,-0.003831114521779196,0.008581844726887403,-0.006683369467363641,0.0,89.76718202182508,141.8476765406386,64.0,106.0,64.0,64.0
43,0.009246759457351664,0.012731739987636527,0.001902620604815041,0.0,85.33682129742654,145.85631897488864,64.0,106.0,64.0,64.0
44,0.01734442677592688,-0.00424928545170877,0.00727034307486783,0.0,80.17033757251055,146.85004795110132,64.0,106.0,64.0,64.0
45,-0.004117292353201303,0.006644307008120896,0.0010395828031093655,0.0,76.53924738521083,146.9891662758054,64.0,106.0,64.0,64.0
46,-0.005633361762363279,0.0060012703809456175,-0.01147946418781151,0.0,75.91207295341415,150.93527771457667,64.0,106.0,64.0,64.0
47,-0.013009724941359527,0.006700940897977692,-0.008763822509344942,0.0,70.00156873096645,153.39568828955655,64.0,106.0,64.0,64.0
48,-0.015552045768942273,0.011462022601388315,-0.005632804126166422,0.0,67.5287549692305,153.65472902072128,64.0,106.0,64.0,64.0
49,-0.009045763355520296,0.0066193508462105395,-0.0030273708938300514,0.0,62.947067108345585,156.99320905322026,64.0,106.0,64.0,64.0
50,0.007138638284285016,-0.00727776899044121,0.007883115760408937,0.0,59.316361934069015,155.80906890681257,64.0,106.0,64.0,64.0
51,0.0020251522702997462,-0.013619463104201998,-0.00550689210052371,0.0,54.37187278060119,159.3934235951586,64.0,106.0,64.0,64.0
52,-0.010014292943832897,0.013298672307092356,-0.0028056536116952318,0.0,51.656921572035735,157.8623530110529,64.0,106.0,64.0,64.0
53,-0.00628170627003188,-0.009786479582912833,0.004452420514602544,0.0,47.83490625358811,162.90036175513876,64.0,106.0,64.0,64.0
54,0.001218064598383514,-0.006098369204390459,0.002389225095093442,0.0,42.9648775305423,161.82004202878005,64.0,106.0,64.0,64.0
55,0.014281535423915585,0.01236896898121655,-0.011800850751234056,0.0,38.36584236794586,163.97574469671773,64.0,106.0,64.0,64.0
56,-0.013147757614127701,0.002996378032005941,0.012977535249024631,0.0,36.15433429709567,163.87955885184132,64.0,106.0,64.0,64.0
57,0.009378458894900042,-0.004827578712617081,0.012877362960658351,0.0,32.3875683959241,164.72022796176353,64.0,106.0,64.0,64.0
58,-0.007208462828560521,-0.0012727737676329746,0.012573734163831505,0.0,26.991644706182893,167.06374931350172,64.0,106.0,64.0,64.0
59,0.005014062679056389,-0.001987197878173264,-0.00820082742694043,0.0,23.720870628757062,165.09650197556866,64.0,106.0,64.0,64.0
60,0.007757985837048696,-0.0004663120111353706,0.0003953269511343196,0.0,19.33012630245172,165.90703630299933,64.0,106.0,64.0,64.0
61,-0.0053285825584545145,0.0031368602255694073,-0.001007176334645686,0.0,15.121469955422826,167.76576596603942,64.0,106.0,64.0,64.0
62,0.006543125831309853,-0.009445760348513398,0.015035638247264303,0.0,10.671960040527415,165.68639524829396,64.0,106.0,64.0,64.0
63,-0.010238315506824205,-0.004285838933586823,-0.004529065297488648,0.0,7.712690369327737,166.34289047380378,64.0,106.0,64.0,64.0
64,0.0014692216537319173,0.00022545076530052071,-0.007036883780102455,0.0,5.229118785762386,168.1623398009552,64.0,106.0,64.0,64.0
65,-0.01705934965672581,-0.0047125715461881264,-0.012054196199489825,0.0,-2.582130585900564,167.55518138846125,64.0,106.0,64.0,64.0
66,0.011655465517084355,-0.006660690179268063,-0.010838372702618889,0.0,-4.214497494041794,164.91289767421807,64.0,106.0,64.0,64.0
67,-0.017899359847924862,0.0009805650388355484,0.008072639504203814,0.0,-8.993023816569075,167.17347270717548,64.0,106.0,64.0,64.0
68,-0.013422178399380329,0.0033066078501675315,0.004627971368524507,0.0,-13.215931957368118,167.39442532853028,64.0,106.0,64.0,64.0
69,0.00015564133046387925,0.004334117377649619,-0.016344916008407727,0.0,-17.40538102597497,166.09597553880883,64.0,106.0,64.0,64.0
