Frame,RX,RY,RZ,TX,TY,TZ,potZ,potRot,potY,potX
0,-0.0015732396497053183,-0.005669646190415849,-0.0010057096704698763,-0.3294882181675812,0.0,0.23497183993791065,96.0,64.0,67.0,99.0
1,-0.0016994009809306958,0.001958059846437535,0.001389906327638936,3.2167471916360593,0.0,3.4570395443503723,96.0,64.0,67.0,99.0
2,0.0015841924435565935,-0.0013745609221967835,0.006182129859672605,7.535890807175269,0.0,7.91148730716799,96.0,64.0,67.0,99.0
3,-0.000862540346141412,0.0012314938990953125,-0.0009736594660269364,11.956426432330352,0.0,10.52920389510611,96.0,64.0,67.0,99.0
4,0.010146845232266695,-0.005160286334214678,0.0055410083026763216,15.087345937784619,0.0,14.784243083534726,96.0,64.0,67.0,99.0
5,-0.006188705921430987,-0.004084488564448897,-0.0031934439708258032,19.90255943808313,0.0,19.34858494195034,96.0,64.0,67.0,99.0
6,-0.0009357549144852331,0.0038752390323983036,0.011427734885256212,22.857588997749026,0.0,23.2850164341102,96.0,64.0,67.0,99.0
7,0.007246484174793273,-0.010830430376411853,0.002174778722693949,25.99499927135507,0.0,25.534433016053015,96.0,64.0,67.0,99.0
8,0.005233928841915589,0.0027632859316758704,-0.0007299992286450554,30.299245056465942,0.0,31.178483371942253,96.0,64.0,67.0,99.0
9,-0.0034209362590667948,0.00759033163393815,0.0038955909734224342,34.095538671946024,0.0,34.145036423979725,96.0,64.0,67.0,99.0
10,-0.007638083715062817,-0.008443391357870237,0.0019846098662084466,38.7330151832128,0.0,37.819443664088716,96.0,64.0,67.0,99.0
11,0.006834138927942791,-0.0022059441106037658,-0.005767980176656758,41.46646930351878,0.0,41.86982837637038,96.0,64.0,67.0,99.0
12,-0.0009060864363561315,0.003447770073809989,0.002075605343982419,45.96344228783679,0.0,47.029390739207656,96.0,64.0,67.0,99.0
13,-0.005873311864502311,-0.007858469257312976,0.0003199546998075907,49.7604261537693,0.0,49.35782857842938,96.0,64.0,67.0,99.0
14,0.0025375212753305544,0.004040066717342649,-0.0033953171871774464,53.76373813363602,0.0,53.365672752424686,96.0,64.0,67.0,99.0
15,-0.004713607413320604,0.009464100798719361,-0.0028349460840547485,57.04175862043047,0.0,57.63247760768935,96.0,64.0,67.0,99.0
16,0.007826335853315484,-0.004665047854207903,-0.0014849871885352366,60.74053303310295,0.0,60.96719024788305,96.0,64.0,67.0,99.0
17,-0.0012460985266552617,-0.003141707506661348,0.0018541334229291724,64.19893854953669,0.0,64.42092319490034,96.0,64.0,67.0,99.0
18,0.002926108184290204,0.005800481600153224,0.008928996873179034,68.92585705800245,0.0,69.22607676775779,96.0,64.0,67.0,99.0
19,0.005949408147940496,-0.0004158324216813874,-0.007405111774896087,72.23386839893219,0.0,72.16889631006416,96.0,64.0,67.0,99.0
20,0.005416618423436981,0.0010936073005455669,-0.005557773154423574,76.5485007069776,0.0,77.34462919546051,96.0,64.0,67.0,99.0
21,0.0010026526602023849,0.007256826994169747,-0.0009826506905625748,81.02329862406476,0.0,80.81124153398518,96.0,64.0,67.0,99.0
22,-0.0005084192613655368,0.0017695929851592569,-0.0016154200066103395,84.36046982019752,0.0,83.91296198005244,96.0,64.0,67.0,99.0
23,0.007581486508715011,0.00848538917165225,-0.006351817939666108,88.81244852215298,0.0,87.58336235657673,96.0,64.0,67.0,99.0
24,0.001778592898345789,-0.003530907993565285,0.002222818952913772,92.0445580404935,0.0,92.1299223624837,96.0,64.0,67.0,99.0
25,-0.002554152415213287,0.007565453205715523,0.002248936177423843,96.11487467400052,0.0,95.58677001788962,96.0,64.0,67.0,99.0
26,0.004204917038444622,0.0019314045279578455,-0.00888618905493463,100.12425367275138,0.0,99.37630168744839,96.0,64.0,67.0,99.0
27,-0.00036670413444849344,0.0019565087791621628,0.002644837073662068,103.43237309653098,0.0,103.8068354212529,96.0,64.0,67.0,99.0
28,-0.0002489601571738014,-0.007068400738680023,-0.0035526373058035934,107.09441687979272,0.0,107.42568989885426,96.0,64.0,67.0,99.0
29,0.003393052676045803,-9.263831741642576e-05,-0.003900682970798204,111.68535517930744,0.0,111.23451307831964,96.0,64.0,67.0,99.0
30,0.008916883378665615,0.0004740241588426723,0.0005623560431972192,115.14884456312404,0.0,115.16143383318861,96.0,64.0,67.0,99.0
31,-0.00031209455026331154,-0.004005960570564501,0.0010813640899592534,118.16400664438287,0.0,118.75376847899558,96.0,64.0,67.0,99.0
32,0.0033738015451740067,0.0033603539908498765,0.0031062807332181354,122.23396080727561,0.0,122.45769940222979,96.0,64.0,67.0,99.0
33,-0.002440045352914025,0.005292723749760146,0.007271201907259979,126.14779114512201,0.0,125.63575599495502,96.0,64.0,67.0,99.0
34,0.0070663020201557625,0.003847411800025794,-0.0034171108222132303,130.47427642169893,0.0,130.7075281999662,96.0,64.0,67.0,99.0
35,-0.0007233939963266126,-0.001354767549122825,0.0014919382446783541,133.55974062712312,0.0,133.89285973088516,96.0,64.0,67.0,99.0
36,0.0051784430122416925,0.0001633178426988457,0.001010248510451686,137.84240179846472,0.0,137.5772210562983,96.0,64.0,67.0,99.0
37,-0.00038657296880055433,-0.005622201496333497,-0.0007300996872121052,142.0476624000036,0.0,141.4726116122481,96.0,64.0,67.0,99.0
38,-0.001181920814960115,-0.0016344082724284628,0.0008599212485408351,144.75270646359377,0.0,144.35959000701843,96.0,64.0,67.0,99.0
39,-0.007063832810410269,-0.004500650803226603,-0.0024361200200941993,149.95273688003567,0.0,150.031504719382,96.0,64.0,67.0,99.0
40,0.005682426697957106,-0.004486756905887585,-0.009962834484615856,153.24541074628826,0.0,153.42481108741998,96.0,64.0,67.0,99.0
41,0.0067964752937147,-0.008015994486067442,-0.0020775795543873225,157.288395260163,0.0,157.25537410105608,96.0,64.0,67.0,99.0
42,-0.003719297092901527,0.004856396468899769,0.008866134790515179,160.49201881993028,0.0,160.5947718366869,96.0,64.0,67.0,99.0
43,-0.014174014595620269,0.0065832874204961814,-0.002392118692973948,164.613055762649,0.0,164.94377287835667,96.0,64.0,67.0,99.0
44,0.0009224236952975541,0.008174122466072933,0.005447912751794023,168.73253263920785,0.0,168.88497055013215,96.0,64.0,67.0,99.0
45,0.0007066713281513041,0.001260275107689286,-0.0020091443767871167,173.05453636784313,0.0,173.09119662241622,96.0,64.0,67.0,99.0
46,0.0015674600713917492,-0.0014819116920367,0.005356197997249324,176.8435169999527,0.0,176.7253632109714,96.0,64.0,67.0,99.0
47,-0.009513912106794331,-0.0034123628214417423,0.00041622167796397927,180.6636186795065,0.0,179.3953714545367,96.0,64.0,67.0,99.0
48,0.0015885976771935234,0.00015056373855815866,-0.004363420653322679,183.4926744267722,0.0,183.19080629415046,96.0,64.0,67.0,99.0
49,-0.0015176573205702957,0.0038309188448440216,0.0015383362343120055,187.59675970634154,0.0,186.51925734748326,96.0,64.0,67.0,99.0
50,-0.006893007399895256,0.0013650213275843111,0.011429938241193077,190.76940375071933,0.0,191.45389989217404,96.0,64.0,67.0,99.0
51,0.003610056865149346,0.001051907832730464,-0.004025975940319303,195.55589629137,0.0,195.11078789057552,96.0,64.0,67.0,99.0
52,-0.005752810449929302,-8.458527133444565e-05,0.0003361379852163897,198.76646669053488,0.0,198.0388354509419,96.0,64.0,67.0,99.0
53,0.004206486172243841,0.004499433378028185,0.00911907695837825,202.49717392051173,0.0,203.12981758935297,96.0,64.0,67.0,99.0
54,-0.00997266404631742,-0.0003183906663745021,0.0015802157151177927,207.46687557642343,0.0,206.95795722956169,96.0,64.0,67.0,99.0
55,0.0033569102759066593,0.0004649959786518967,-0.008605621240560447,211.04098564025617,0.0,211.1502727048577,96.0,64.0,67.0,99.0
56,0.004175536742620479,0.006172849365853033,0.006216406575399202,214.1717621591938,0.0,215.53658654612073,96.0,64.0,67.0,99.0
57,0.001439748788702527,-0.003953886241972615,0.004582254575121955,219.11568834301315,0.0,218.0331054401438,96.0,64.0,67.0,99.0
58,-0.0012837943756114076,0.003408891134117295,-0.002476544047290368,221.65850678937912,0.0,221.7315565738122,96.0,64.0,67.0,99.0
59,0.004078268449126215,-1.2966560993097878e-05,-0.005138946684860538,226.32354578441377,0.0,226.2104100974442,96.0,64.0,67.0,99.0
60,0.00420500429641956,-0.00632348996440213,0.012655660440096713,229.80926935905316,0.0,229.43746101896323,96.0,64.0,67.0,99.0
61,-0.002479347852913716,0.0013280104426706403,0.00011315766815420938,233.47392096645024,0.0,233.22260183823943,96.0,64.0,67.0,99.0
62,-0.007725555184548865,0.005263987210566375,0.0044972861848901835,237.9908937373611,0.0,237.5974210873156,96.0,64.0,67.0,99.0
63,0.003047601726890654,0.002422453618239837,-0.0032577428629437387,241.25810227291066,0.0,241.45167350212057,96.0,64.0,67.0,99.0
64,0.005549461101678874,0.0025103803103170524,0.001128202739972233,245.2321779674822,0.0,245.17011165896113,96.0,64.0,67.0,99.0
65,0.003209499797125076,0.002722030716657754,-0.004825118657189737,248.29442496841617,0.0,249.64220143807785,96.0,64.0,67.0,99.0
66,-0.003015937444228547,-0.009088617839892168,0.0011692214205707748,253.32845115444505,0.0,252.57165361751143,96.0,64.0,67.0,99.0
67,0.004909936705657716,0.001999871221762993,-0.0020892784168415144,256.26755096147565,0.0,256.9389840751496,96.0,64.0,67.0,99.0
68,-0.0019359457184095704,-0.009024886851964042,0.005364550178511021,260.53920107329384,0.0,259.52555644203807,96.0,64.0,67.0,99.0
69,0.0017238063296843127,0.006706770165003514,0.004474892892064393,264.2270203107456,0.0,265.00080451248965,96.0,64.0,67.0,99.0
70,-0.007327643060149192,-0.002897968182011823,0.006826028840082483,268.3740999073196,0.0,268.1409083516945,96.0,64.0,67.0,99.0
71,-0.005145858063470293,0.0011916856231456846,-0.0016716169687395726,271.03187234894665,0.0,272.5281462782474,96.0,64.0,67.0,99.0
72,-0.0014280987400126467,-0.0019340035412882587,0.0018083374202012305,275.83756756914033,0.0,275.38033897222897,96.0,64.0,67.0,99.0
73,-0.002702538111287865,-0.002385333654607041,-0.00024123406828487109,280.1005319894039,0.0,280.0124376264752,96.0,64.0,67.0,99.0
74,0.003849235011955992,-0.0014779802696892744,0.0007726320462214248,283.6878981488374,0.0,282.68438422292326,96.0,64.0,67.0,99.0
75,0.004689195199888717,-0.0022091656917402657,0.0003132341342657542,287.2233887096263,0.0,287.66745991536203,96.0,64.0,67.0,99.0
76,0.004715241841389748,0.00030374781227560544,0.005132663740175267,291.2634215712193,0.0,290.91002540332744,96.0,64.0,67.0,99.0
77,-0.001347786702766929,-0.0026397371243236426,0.006223659243374417,295.2379325180565,0.0,294.7321643444581,96.0,64.0,67.0,99.0
78,-0.004473976413209948,-0.010040351502461195,-0.0023412253854710944,298.7041652365062,0.0,299.30661464062047,96.0,64.0,67.0,99.0
79,0.0011995552148287379,-0.0002538601339851422,0.002444772221780604,302.59021091850445,0.0,302.8609678833397,96.0,64.0,67.0,99.0
80,0.002122546753279357,-0.006493651257995308,-0.008809714403937779,306.6617439059171,0.0,305.7252718216464,96.0,64.0,67.0,99.0
81,0.0012493110962248281,-0.0031213545230439708,0.009102019548977533,310.3229975287071,0.0,310.59616479571577,96.0,64.0,67.0,99.0
82,0.0056766733432407415,0.0026202494401441757,-0.006650440621415419,314.40045905029706,0.0,313.40322076272383,96.0,64.0,67.0,99.0
83,0.00830238436321871,0.0007574749629582155,0.00417037232423182,317.2111340634806,0.0,318.5463411125549,96.0,64.0,67.0,99.0
84,-0.00192285928953524,-0.001774925056296591,-0.01003419134347145,320.90627271908625,0.0,322.07486039816763,96.0,64.0,67.0,99.0
85,0.006269143749309035,0.0069335373197255586,0.00149985175665873,325.35237806834374,0.0,325.1264169353513,96.0,64.0,67.0,99.0
86,-0.003171350194483319,0.004240578507518931,-0.0060410739330297334,328.73231497230734,0.0,329.2949256333159,96.0,64.0,67.0,99.0
87,-0.005960243147632621,0.002439769250327635,0.0010215492402700385,333.9119032460944,0.0,332.7262177528756,96.0,64.0,67.0,99.0
88,0.0017921356183510048,-0.0057026712839809614,0.0055051889378273135,337.751772431398,0.0,336.283209386091,96.0,64.0,67.0,99.0
89,0.01605788581255791,-0.0031334219034258224,0.0017869694562933024,341.39955582347784,0.0,340.4836289974103,96.0,64.0,67.0,99.0
90,0.007891090585893767,-0.005337162668497402,-0.0016129238982233731,344.82024046205845,0.0,343.8984770389152,96.0,64.0,67.0,99.0
91,-0.0023321558606417825,0.0032784188683846038,-0.009031862333013632,348.67887198037585,0.0,347.9428556462346,96.0,64.0,67.0,99.0
92,0.009060559163446722,-0.0006129693485551903,0.0023093476072243426,352.1107412090093,0.0,352.48707970961857,96.0,64.0,67.0,99.0
93,0.0014268624293280448,0.001997522480056986,0.00417820282633308,355.9352742778353,0.0,355.4519319028691,96.0,64.0,67.0,99.0
94,0.006579525476670237,-0.005032853159061258,-0.0016269524127633058,360.87328025127255,0.0,359.93533637098443,96.0,64.0,67.0,99.0
95,-0.0027157963088773776,-0.005055705948140913,-0.005678204326146085,363.43023636823,0.0,363.95537528342885,96.0,64.0,67.0,99.0
96,0.002535753160207089,-0.0006261843687799353,0.016618394985993674,368.3259862083044,0.0,367.22201309971933,96.0,64.0,67.0,99.0
97,-0.0012916223835876517,-0.003450614456450598,0.0018378958938576092,371.9132822676139,0.0,371.0702308387557,96.0,64.0,67.0,99.0
98,0.0005956629674480681,-0.005366065079850477,0.008924821171652221,375.60398190591326,0.0,375.4623265707797,96.0,64.0,67.0,99.0
99,-0.0018752962999720709,8.118030058075686e-05,0.002505061017657155,379.561800464733,0.0,378.520699327512,96.0,64.0,67.0,99.0
100,-0.0015296987485232027,-0.00012995745782301798,-0.0075316972475408675,383.35690180584425,0.0,384.72200391187573,96.0,64.0,67.0,99.0
101,-0.004680098164310148,0.0011244759844234297,0.007117458327456996,386.3270113936832,0.0,386.9773202534615,96.0,64.0,67.0,99.0
102,-0.0075565159554570535,0.003449283197904931,0.004478254413081122,391.41683240580323,0.0,390.8997214299539,96.0,64.0,67.0,99.0
103,0.004519998507693253,0.0034221396138334474,0.002208585704343305,394.62264054584506,0.0,394.9104065580262,96.0,64.0,67.0,99.0
104,0.0024812124426170767,0.007754186749343145,0.00015490738445198072,399.4352481005361,0.0,398.6574215577118,96.0,64.0,67.0,99.0
105,-0.004595513183431686,0.0023412125418198495,-0.00430410326114448,401.36443856870187,0.0,402.0403390500653,96.0,64.0,67.0,99.0
106,0.005222155605559337,-0.0036892666050118423,-0.0002889543736763053,406.006258144987,0.0,406.18387663823137,96.0,64.0,67.0,99.0
107,-0.008265994553584762,0.0025378078251670822,-0.0011295727396232517,409.7038843019016,0.0,410.05840110599615,96.0,64.0,67.0,99.0
